country,year,government_health_expenditure,dpt_immunization,measles_immunization,infant_mortality_rate,malaria_prevalence,maternal_mortality_rate,nurses_midwives_density,physicians_density,tb_prevalence,under_5_mortality_rate,undernourished_population,infant_mortality_rate_risk_scaled,under_5_mortality_rate_risk_scaled,maternal_mortality_rate_risk_scaled,malaria_prevalence_risk_scaled,tb_prevalence_risk_scaled,undernourished_population_risk_scaled,health_risk_score,health_risk_level,government_health_expenditure_readiness_scaled,dpt_immunization_readiness_scaled,measles_immunization_readiness_scaled,nurses_midwives_density_readiness_scaled,physicians_density_readiness_scaled,readiness_score,readiness_level,priority_category,priority_rank
Cambodia,2006,4.3,82.0,78.0,68.0,720.0,418.8,0.842,0.244,664.0,77.2,19.6,0.7867803837953092,0.786387434554974,0.8872881355932204,0.9,0.155539939095807,0.4912280701754387,66.78706605357915,High,0.0026085901480223245,0.6400000000000001,0.65625,0.012983974733887002,0.08169014084507041,27.870654114539594,Low,Emergency Priority,1
Cambodia,2007,133.4,82.0,79.0,70.0,641.75,365.6,0.842,0.244,697.0,71.4,18.3,0.8104714522624971,0.7256544502617802,0.7745762711864407,0.8021875,0.1632700866713516,0.4586466165413534,62.24677294872372,High,0.08092695947585538,0.6400000000000001,0.671875,0.012983974733887002,0.08169014084507041,29.749521501096254,Low,Emergency Priority,1
Cambodia,2008,203.4,82.0,80.0,60.0,563.5,312.4,0.842,0.244,693.0,65.6,17.5,0.6920161099265577,0.6649214659685864,0.661864406779661,0.704375,0.16233309908643712,0.4385964912280702,55.40177621648854,High,0.12339238049017227,0.6400000000000001,0.6875,0.012983974733887002,0.08169014084507041,30.911329921382592,Low,Emergency Priority,1
Cambodia,2009,169.6,94.0,81.0,60.0,485.25,259.2,0.851,0.237,681.0,59.8,17.1,0.6920161099265577,0.6041884816753927,0.5491525423728814,0.6065625,0.1595221363316936,0.42857142857142866,50.6668866479659,High,0.10288764862897354,0.8800000000000001,0.703125,0.01403672944204,0.07840375586854458,35.56906267879117,Low,Emergency Priority,1
Cambodia,2010,131.9,92.0,81.9,44.9,407.0,206.0,0.853,0.229,125.0,54.0,17.0,0.5131485429992892,0.543455497382199,0.4364406779661017,0.50875,0.02928086202857812,0.4260651629072682,40.9523457213906,High,0.08001698616840572,0.8400000000000001,0.7171875000000001,0.014270674932740673,0.07464788732394365,34.522460968501804,Low,Emergency Priority,1
Cambodia,2011,148.1,94.0,93.0,36.0,407.0,194.0,0.87,0.226,817.0,43.0,16.8,0.4077232883203033,0.42827225130890056,0.4110169491525424,0.50875,0.1913797142187866,0.4210526315789474,39.469913909658,High,0.08984469788886192,0.8800000000000001,0.890625,0.01625921160369634,0.0732394366197183,38.999366922245535,Low,Emergency Priority,1
Cambodia,2012,26.1,95.0,93.0,33.0,407.0,182.0,0.92,0.165,764.0,40.0,16.4,0.37218668561952145,0.3968586387434555,0.385593220338983,0.50875,0.17896462871866947,0.41102756892230574,37.556345705715586,High,0.015833535549623877,0.9000000000000001,0.890625,0.022107848871213018,0.04460093896713614,37.463346467759465,Low,Emergency Priority,1
Cambodia,2013,19.1,92.0,93.0,33.0,407.0,170.0,0.956,0.168,764.0,40.0,15.7,0.37218668561952145,0.3968586387434555,0.3601694915254237,0.50875,0.17896462871866947,0.393483709273183,36.84021923133755,High,0.011586993448192187,0.8400000000000001,0.890625,0.026318867703825008,0.04600938967136149,36.29080501646758,Low,Emergency Priority,1
Cambodia,2014,3.1,97.0,94.0,33.0,407.0,170.0,0.956,0.168,764.0,40.0,15.0,0.37218668561952145,0.3968586387434555,0.3601694915254237,0.50875,0.17896462871866947,0.3759398496240602,36.547821570518835,High,0.001880611502062606,0.94,0.90625,0.026318867703825008,0.04600938967136149,38.409177377544985,Low,Emergency Priority,1
Cambodia,2015,0.0,97.8,96.42,30.32,407.0,160.4,0.99,0.15,886.5,36.9,14.49,0.3404406538734897,0.3643979057591623,0.3398305084745763,0.50875,0.20765987350667603,0.3631578947368421,35.40394727251244,High,0.0,0.956,0.9440625,0.030295941045736338,0.03755868544600938,39.358342529834914,Low,Emergency Priority,1
Cambodia,2016,0.0,98.48,98.48,28.04,407.0,152.24,1.01,0.13,990.62,34.27,14.06,0.31343283582089554,0.33685863874345556,0.32254237288135595,0.50875,0.23204966034200047,0.3523809523809524,34.43357433614433,High,0.0,0.9696,0.9762500000000001,0.03263539595274302,0.028169014084507032,40.13308820074501,Low,Emergency Priority,1
